master_chemprop_input,EA vs SHE (eV),IP vs SHE (eV)
Fc1ccc(F)cc1.OCc1ccccn1,-2.8941647811762543,1.130186502711277
Fc1ccc(F)cc1.OCc1ccccn1,-2.9089793046420658,1.1162938145929309
Fc1ccc(F)cc1.O=C(Cl)c1ccccc1,-2.0565037463013223,1.5322535255245826
Fc1ccc(F)cc1.O=C(Cl)c1ccccc1,-2.0523750438051285,1.4938238119375091
Fc1ccc(F)cc1.O=C(Cl)c1ccccc1,-2.0568788142229053,1.509866476414126
Fc1ccc(F)cc1.Cc1cncs1,-2.5142673690585657,0.5627949468548448
Fc1ccc(F)cc1.Cc1cncs1,-2.66341378248278,0.3050489772752112
Fc1ccc(F)cc1.Cc1cncs1,-2.533360393627811,0.4784045982776308
Fc1ccc(F)cc1.CC(C)(C)c1cc2ccc3cccc4ccc(c1)c2c34,-2.50188531257111,0.253322161484476
Fc1ccc(F)cc1.CC(C)(C)c1cc2ccc3cccc4ccc(c1)c2c34,-2.5741090106489004,0.1769089634304907
Fc1ccc(F)cc1.CC(C)(C)c1cc2ccc3cccc4ccc(c1)c2c34,-2.536180255416914,0.2192755007868148
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.929335182948961,0.6156693426126232
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.880315897997993,0.5274951585328271
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.9141894442227634,0.575849307034324
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.2548187588854507,1.173007427888589
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.285113835755117,1.1615988234237715
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.2695409764279018,1.167285434558828
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.7293771263297726,1.6130212387224334
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.6539760924820537,1.5347046048610793
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.6998668479784595,1.5736615207499491
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.6236909811896787,0.7620723924519492
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.714603477811586,0.7849729377244421
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.693608545959047,0.7655520143842507
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.875607096310281,1.6243416465350695
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.662635395936573,1.5519608035366013
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.7843780820556543,1.5799139100388044
Fc1ccc(F)cc1.c1ccncc1,-2.7959598454828924,1.0525990283757805
Fc1ccc(F)cc1.c1ccncc1,-2.838963360913546,1.0065083714955254
Fc1ccc(F)cc1.c1ccncc1,-2.8424799744315763,1.0471413924704278
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.733649846109256,0.8924565568764782
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.7078900256080427,0.8933613247921766
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.727376623018033,0.8946709528087384
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.324138283352238,0.5355978685236553
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.3654183670174453,0.3830510764530623
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.312186134062441,0.4854879854750986
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.5913037965038266,1.7726705909691922
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.4751832884951168,1.5998876231449566
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.549698593877472,1.694303796394973
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-3.585409032380644,-0.1630807474691347
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-3.0858881542054943,-0.3639976733157568
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-3.3715280598388624,-0.2256914607694616
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.8389113293394617,1.4757007816422445
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.764046803339691,1.462528860035252
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.8120375901341728,1.4725193598770243
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.943616207417444,0.3153379000528546
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.7594983228629304,0.2198287358170989
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.856617980454687,0.2796667592745587
Fc1ccc(F)cc1.Cc1ccnnc1,-2.5167255116803395,1.1081223592719234
Fc1ccc(F)cc1.Cc1ccnnc1,-2.319082491960605,1.0684995599626614
Fc1ccc(F)cc1.Cc1ccnnc1,-2.4155216612850694,1.0928217647469471
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.823413573200688,1.2998518120526463
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.71772416372403,1.2687881980633346
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.8061321817482,1.2871758973778105
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.9055900164902653,0.5250269260919578
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.834646571406566,0.5400939590762224
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.884455248476117,0.5116994523722833
Fc1ccc(F)cc1.Clc1ccccn1,-2.4600300646734565,1.2092026408343732
Fc1ccc(F)cc1.Clc1ccccn1,-2.461371164927144,1.2135852050513325
Fc1ccc(F)cc1.Clc1ccccn1,-2.433100866472661,1.2011503546773687
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-3.7795060894446,0.1347746188247656
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-3.0701354703401758,0.0451786113707848
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-3.456474297942232,0.1162073704280783
Fc1ccc(F)cc1.Cc1cncn1C,-3.466630051745616,0.2460034593903484
Fc1ccc(F)cc1.Cc1cncn1C,-3.0254595035433223,-0.2904014013352899
Fc1ccc(F)cc1.Cc1cncn1C,-3.228249080462529,0.0076817322228297
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.89912629682829,1.2969632988920283
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.856585503077544,1.2971842142892622
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.8855845108621336,1.2988710656110454
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.842725463757482,0.5739459977567374
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.7254565206750403,0.2912632751853241
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.794545253319943,0.472612901177013
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1637957498521194,1.472212865490907
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.2714944226889395,1.3914691612926149
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.2296604571849388,1.4322936620756133
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.0631833098080232,1.2329317304933294
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-2.902499502562057,1.184297311801351
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-2.987982359045407,1.203817095663153
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.249255161800052,0.4502806697971084
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-2.93804062873284,0.4378745227159293
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.111623369678939,0.4526789948416905
Fc1ccc(F)cc1.COc1cccc(N)c1,-3.644346264521496,-0.0646100507053225
Fc1ccc(F)cc1.COc1cccc(N)c1,-3.0357089580514094,-0.2594790718681261
Fc1ccc(F)cc1.COc1cccc(N)c1,-3.354793887044485,-0.1560548168554417
Fc1ccc(F)cc1.Nc1ccccc1,-3.6182769341299448,-0.0363879116522816
Fc1ccc(F)cc1.Nc1ccccc1,-3.07090399178721,-0.2516093664165653
Fc1ccc(F)cc1.Nc1ccccc1,-3.375722091010318,-0.1121917866439812
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.101137854343392,1.5712128515023764
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.0695576168254943,1.4503588694672984
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.107997887702259,1.5106481790040485
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.631572921997191,0.8084435259773488
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.4521787614898383,0.948451207408722
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.556015382501855,0.8830390405754283
Fc1ccc(F)cc1.Fc1cccnc1,-2.519302358538408,1.390070645968456
Fc1ccc(F)cc1.Fc1cccnc1,-2.5426007426351727,1.339605846858115
Fc1ccc(F)cc1.Fc1cccnc1,-2.522525491557116,1.3690315981318053
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.1118916090949016,1.485734813647717
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-2.8693438616866063,1.419129702298333
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.042617206375368,1.4814076809829495
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.903634783418328,0.7208554415554176
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.906190960034131,0.663223489519323
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.8726195016228804,0.6967656539353997
Fc1ccc(F)cc1.CCc1ccccc1,-3.631201467437746,1.299142791448317
Fc1ccc(F)cc1.CCc1ccccc1,-3.013563735102027,1.1804655869578824
Fc1ccc(F)cc1.CCc1ccccc1,-3.342633185469573,1.2363151063575557
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-3.065207686304494,0.9965065105315708
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.874400245990631,1.0111304896016102
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.954896799517307,1.0127157854189257
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.0901512200647607,0.8776774269649619
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.16398246868804,0.7535677302428831
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.1022608510354,0.8067326191771447
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-3.4137197084405013,0.0262206155853579
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-3.022697795938857,-0.5926064764919098
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-3.2696130625012687,-0.3157024280825458
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-3.174495457736441,0.9109465222358528
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-2.928998652237036,0.860831622435142
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-3.067427083394911,0.89357397270596
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.483417309639977,1.0292443210740811
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.473643286329992,1.0257472990990182
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.489149348738998,1.0125776661679218
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.779887694631289,0.563954185439989
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.817690347903536,0.3999752983129176
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.7883260691751004,0.4883819248369785
Fc1ccc(F)cc1.Cc1ccccc1F,-3.083121919987,1.196916347028863
Fc1ccc(F)cc1.Cc1ccccc1F,-2.9091579673305588,1.2062743283070188
Fc1ccc(F)cc1.Cc1ccccc1F,-2.983065203722862,1.1801909437808222
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.71440617984334,1.3712635150799624
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.675906202962514,1.369251179066205
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.6880188239592124,1.3657374804295228
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-3.4244341291595277,0.1053519414317147
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-3.022310175784069,-0.1325047774300998
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-3.240958037535472,-0.0128027017304557
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.726425325670749,0.2866825118959544
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.7253594923068007,0.2302003110440851
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.7448577148851703,0.2631028198156711
Fc1ccc(F)cc1.COc1ccncc1,-3.178908156483094,1.1039035746105192
Fc1ccc(F)cc1.COc1ccncc1,-2.916338623425228,1.1284936328139878
Fc1ccc(F)cc1.COc1ccncc1,-3.0128339924756933,1.1210884470120972
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-3.537634031753173,1.0582459389432357
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-3.02183158548936,0.9856709231137252
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-3.315610856848909,1.0351598366393528
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.0681392374828267,0.431100135254002
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-2.8867972217569733,0.3865968348255544
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.0038745820947925,0.42701281893713
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.208506369604045,1.262652929447427
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-2.896159258559193,1.2399813018701564
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.0819825512816337,1.263048485887486
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.9486132271025236,1.422787868759691
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.8860856583765409,1.4176323517474814
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.916523759714512,1.4227793424225317
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.939271880688612,1.2938452751037797
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.8899045354723805,1.263755238733827
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.9167452025393696,1.2829063488086483
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.4414333282212506,0.5086253145136239
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.511295217718245,0.4528936220150341
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.462370552809987,0.4732064475845885
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.3195830436981515,0.6532606426435363
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-2.9891686793475074,0.6301067890998504
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.169105551962634,0.6478622303958694
Fc1ccc(F)cc1.Cc1cccc(N)n1,-3.4308312407127266,0.2477732450030514
Fc1ccc(F)cc1.Cc1cccc(N)n1,-3.0436009770120074,0.1444893636356929
Fc1ccc(F)cc1.Cc1cccc(N)n1,-3.251607810071808,0.2080585369207113
Fc1ccc(F)cc1.Cc1ccccc1N,-3.6260249100982938,-0.0325576054922684
Fc1ccc(F)cc1.Cc1ccccc1N,-3.074214395458487,-0.2192417732718861
Fc1ccc(F)cc1.Cc1ccccc1N,-3.4041488234482724,-0.1043217669660021
Fc1ccc(F)cc1.c1ccccc1,-3.183895343386644,1.026871788116931
Fc1ccc(F)cc1.c1ccccc1,-2.9653887655954545,0.9882322955253608
Fc1ccc(F)cc1.c1ccccc1,-3.0969988320913204,1.0164859276255502
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.8522952261314662,0.8490218090567456
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.7037921384440216,0.8297090658878672
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.7971769466556786,0.8217110566863255
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.282787641152919,0.0609697181746131
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.412078720720192,-0.1051896474847988
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.348162895008153,-0.0084230329769163
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.798087415958182,1.141247356768478
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.840977909581663,1.1641942217008012
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.8120952452600003,1.1494466318077616
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.230131436537275,1.5321025105962591
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.1933830489250097,1.4617025329401587
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.2147930842002306,1.5088306159171354
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.9288513153593003,0.3300495637142584
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.795334967971569,0.001274130010662
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.869374001742805,0.1851947162877898
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3549298672411743,1.3937514153348347
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.344126058195827,1.3881594488961535
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.337404983777893,1.398777618149621
Fc1ccc(F)cc1.COCn1cncn1,-2.7510916932535467,1.2419822225087136
Fc1ccc(F)cc1.COCn1cncn1,-2.739113393305753,1.281349374292333
Fc1ccc(F)cc1.COCn1cncn1,-2.755196769414762,1.245927693363446
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.5772092401785547,1.1185182209504518
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.448545103763683,1.0219266830627995
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.490956788056625,1.077550908171664
Fc1ccc(F)cc1.CCc1ccccc1,-3.185519256661131,1.0143211024708096
Fc1ccc(F)cc1.CCc1ccccc1,-2.9752154329594163,0.9658737745318612
Fc1ccc(F)cc1.CCc1ccccc1,-3.095127988238364,0.9998436731352288
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.607983605817032,0.65731215272322
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.655157829235759,0.6007671918406716
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.615157865433874,0.6043082426848949
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-3.495454619889575,0.2652331699668135
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-3.026783069881392,0.2700699105592916
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-3.2784555195109464,0.2716604569628089
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.010757885506763,1.2060152602181782
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.0212896463786665,1.197237924326125
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.017827117798061,1.2033100903809133
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.8556636941320983,0.8192710703326005
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.8962088730468245,0.7558223335964627
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.8651117291398085,0.7857670918970694
Fc1ccc(F)cc1.CCc1ccccn1,-3.0690229274058964,1.12360021693505
Fc1ccc(F)cc1.CCc1ccccn1,-2.9123040009261105,1.1042300915824763
Fc1ccc(F)cc1.CCc1ccccn1,-2.9953650854388707,1.1158496290792164
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-3.5338263798416536,0.1272338798021071
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-3.06017473650785,-0.0058176555151918
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-3.315189881310641,0.0752411238380863
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.825030701559068,1.3912551475809445
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.771264913736852,1.37045088245768
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.8006805070945413,1.3763072318515162
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.2736321240648056,1.434109883108879
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.29187666812368,1.4124861958275658
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.277012576473218,1.427687904374696
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.5469181517942663,1.1684206740520768
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.5030864941390454,1.171988686904988
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.5315491297985684,1.154783075483843
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.4097785442387885,0.9672828245289312
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.55401287438164,0.8150631430101913
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.548281812706976,0.8894084578353016
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-3.4724963277650494,0.7717535267845348
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-3.0034021391223087,0.7662667894784654
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-3.269494506979731,0.7727199652690471
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.8416590448424488,1.532034683852049
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.7785544502836257,1.4541189137126431
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.818519041295288,1.4839267458356902
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-3.70465119933754,0.0721429224046783
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-3.116185333981396,0.0102647117749858
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-3.3987751763458443,0.0533591970325981
