master_chemprop_input,EA vs SHE (eV) poly_type_x5,IP vs SHE (eV) poly_type_x5
Fc1ccc(F)cc1.COC(=O)c1ccccn1,-2.4208694444831433,1.3490725570816042
Fc1ccc(F)cc1.COC(=O)c1ccccn1,-2.4597236915911544,1.2796322420337891
Fc1ccc(F)cc1.c1ccc(-n2c3ccccc3c3ccccc32)cc1,-3.4013814431753095,0.37185107616816376
Fc1ccc(F)cc1.c1ccc(-n2c3ccccc3c3ccccc32)cc1,-2.593064581215133,-0.20770841836395476
Fc1ccc(F)cc1.c1ccc(-n2c3ccccc3c3ccccc32)cc1,-3.0723197645922027,0.16180329796593124
Fc1ccc(F)cc1.CCOC(=O)c1cnccn1,-2.1069413561745742,1.2926041476657149
Fc1ccc(F)cc1.CCOC(=O)c1cnccn1,-1.3884493519391161,1.1768554736622685
Fc1ccc(F)cc1.CCOC(=O)c1cnccn1,-2.130237081994686,1.2556237367669512
Fc1ccc(F)cc1.Nc1ccc(C(F)(F)F)nc1,-3.1242919452403286,1.069960322236793
Fc1ccc(F)cc1.Nc1ccc(C(F)(F)F)nc1,-2.530977396742852,-0.22390484587671539
Fc1ccc(F)cc1.Nc1ccc(C(F)(F)F)nc1,-2.7637904506183455,0.34764596045447455
Fc1ccc(F)cc1.CC1(C)C(=O)Nc2ccccc21,-3.406025465780112,0.7773612865763626
Fc1ccc(F)cc1.CC1(C)C(=O)Nc2ccccc21,-2.595580371896869,0.42613535428004745
Fc1ccc(F)cc1.CC1(C)C(=O)Nc2ccccc21,-3.0768270941998703,0.6991419939408996
Fc1ccc(F)cc1.CC(=O)Nc1ccccc1,-3.4997029977705747,0.8673332653422068
Fc1ccc(F)cc1.CC(=O)Nc1ccccc1,-2.549777429167725,0.754487273490348
Fc1ccc(F)cc1.CC(=O)Nc1ccccc1,-3.130387663045415,0.8287334620930493
Fc1ccc(F)cc1.O=C(Nc1ccccc1)c1ccccc1,-3.118499564554191,0.8861953618376477
Fc1ccc(F)cc1.O=C(Nc1ccccc1)c1ccccc1,-2.679546974556694,0.6929817855893499
Fc1ccc(F)cc1.O=C(Nc1ccccc1)c1ccccc1,-2.9354096284014926,0.781892133444118
Fc1ccc(F)cc1.c1ccc(-c2nc3ccccc3s2)cc1,-2.330943129679465,0.9415892433265691
Fc1ccc(F)cc1.c1ccc(-c2nc3ccccc3s2)cc1,-2.7273293568333226,0.2702111747392786
Fc1ccc(F)cc1.c1ccc(-c2nc3ccccc3s2)cc1,-2.4986072481527635,0.7495680625445498
Fc1ccc(F)cc1.COc1ccccc1,-3.5554314690753603,0.8416491387955494
Fc1ccc(F)cc1.COc1ccccc1,-2.515124827920076,0.7248992067682325
Fc1ccc(F)cc1.COc1ccccc1,-3.1014955196189593,0.8290630351945127
Fc1ccc(F)cc1.OCc1ccccn1,-3.074869879515127,1.1263299904084831
Fc1ccc(F)cc1.OCc1ccccn1,-2.801518339115187,1.1568483037638309
Fc1ccc(F)cc1.OCc1ccccn1,-2.8755909564442446,1.0873848631721004
Fc1ccc(F)cc1.O=C(Cl)c1ccccc1,-2.061508592400804,1.6133425424546226
Fc1ccc(F)cc1.O=C(Cl)c1ccccc1,-2.040865079919835,1.4211939745192552
Fc1ccc(F)cc1.O=C(Cl)c1ccccc1,-2.063383932008719,1.50140729690234
Fc1ccc(F)cc1.Cc1cncs1,-2.2899481184006185,1.0189767043973081
Fc1ccc(F)cc1.Cc1cncs1,-3.0356801855216906,-0.26975314350085977
Fc1ccc(F)cc1.Cc1cncs1,-2.385413241246844,0.5970249615112384
Fc1ccc(F)cc1.CC(C)(C)c1cc2ccc3cccc4ccc(c1)c2c34,-2.3598604580063167,0.40060197315333795
Fc1ccc(F)cc1.CC(C)(C)c1cc2ccc3cccc4ccc(c1)c2c34,-2.7209789483952687,0.018535982883411434
Fc1ccc(F)cc1.CC(C)(C)c1cc2ccc3cccc4ccc(c1)c2c34,-2.5313351722353374,0.2303686696650319
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-3.0148885478518483,0.78632830215675
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.769792123097008,0.34545738175776974
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.939159854220861,0.5872281242652542
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.194795699669294,1.1958482249480273
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.346271084017626,1.1388052026239404
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.2684067873815494,1.1672382582992225
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.8692588759284818,1.7699230411675513
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.4922537066898873,1.3783398718607807
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.7217074841719167,1.57312445130513
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.4092508993346424,0.7268988361788902
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.86381338244418,0.8414015625413545
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.7588387231814844,0.7442969458403974
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-2.281208049148061,1.7800864191947146
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.2163495472795205,1.4181822042023733
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.825062977874927,1.5579477367133892
Fc1ccc(F)cc1.c1ccncc1,-2.676594986310443,1.121330085423258
Fc1ccc(F)cc1.c1ccncc1,-2.8916125634637098,0.8908768010219827
Fc1ccc(F)cc1.c1ccncc1,-2.909195631053862,1.0940419058964947
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.7763605708991728,0.8882976717458664
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.6475614683931052,0.8928215113243583
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.7449944554430576,0.8993696514071676
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.285034370851693,0.8058067686825214
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.491434789177729,0.043072808329556345
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.225273624402706,0.5552573534397378
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.8016047440172456,2.107536940833799
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.2210022039736967,1.2436221017126206
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.5935787308854732,1.7157029679627025
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-4.53661150000322,0.1882894380601306
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-2.039007109127472,-0.8162951911729799
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-3.4672066372943124,-0.12476412844150386
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.974562349612875,1.4975052394718609
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.6002397196140217,1.4316456314368982
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.8401936535864305,1.48159813064576
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-3.305104356107139,0.4902449734049236
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.3845149333345703,0.012699152226145094
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.870113221293354,0.31188926951344403
Fc1ccc(F)cc1.Cc1ccnnc1,-2.915188005167012,1.181353551050908
Fc1ccc(F)cc1.Cc1ccnnc1,-1.9269729065683392,0.9832395545045982
Fc1ccc(F)cc1.Cc1ccnnc1,-2.409168753190661,1.1048505784260267
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.9873746411062159,1.3581711836048425
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.4589275937229256,1.202853113658284
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.9009676838437755,1.2947916102306631
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-3.028360967287396,0.5227075137391708
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.673643741868899,0.5980426786604938
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.922687127216655,0.45607014514079847
Fc1ccc(F)cc1.Clc1ccccn1,-2.494147528602933,1.2140956034211
Fc1ccc(F)cc1.Clc1ccccn1,-2.500853029871371,1.2360084245058962
Fc1ccc(F)cc1.Clc1ccccn1,-2.3595015375989563,1.1738341726360775
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-5.156042636920324,0.27899229329232306
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-1.609189541398201,-0.16898774397758098
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-3.5408836794084815,0.18615605130888654
Fc1ccc(F)cc1.Cc1cncn1C,-4.372698744392791,1.2789722432478914
Fc1ccc(F)cc1.Cc1cncn1C,-2.1668460033813215,-1.4030520603803003
Fc1ccc(F)cc1.Cc1cncn1C,-3.180793887977355,0.08736360741029756
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.9739030697841597,1.29412505607036
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.7611991010304306,1.2952296330565296
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.906194139953379,1.3036638896654453
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-3.0633243351174553,1.085967089958254
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.476979619705247,-0.3274465228988123
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.822423282929761,0.5793016070596322
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-1.9323779096259335,1.6330967423090212
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.470871273810034,1.2293782213175606
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.2617014462900302,1.4335007252325525
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.377696320486134,1.336597135189536
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-2.574277284256303,1.0934250417296436
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.001691566673052,1.1910239610386546
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.847716928717817,0.46362443251257107
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-2.291644263381758,0.4015936971066756
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.159557968112252,0.47561605773548155
Fc1ccc(F)cc1.COc1cccc(N)c1,-4.841932509784292,0.3171416657119079
Fc1ccc(F)cc1.COc1cccc(N)c1,-1.7987459774338592,-0.65720344010211
Fc1ccc(F)cc1.COc1cccc(N)c1,-3.394170622399237,-0.14008216503868814
Fc1ccc(F)cc1.Nc1ccccc1,-4.671513981413092,0.35164586135569614
Fc1ccc(F)cc1.Nc1ccccc1,-1.9346492696994184,-0.7244614124657223
Fc1ccc(F)cc1.Nc1ccccc1,-3.4587397658149586,-0.027373513602801852
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1340981265554344,1.813104390880251
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-1.9761969389659457,1.208834480704861
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1683982933497687,1.5102810283886112
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.971508522000774,0.5223059312714113
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.0745377194640113,1.2223443384282775
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.593720824524095,0.8952835042618086
Fc1ccc(F)cc1.Fc1cccnc1,-2.483940335717778,1.485409108564445
Fc1ccc(F)cc1.Fc1cccnc1,-2.6004322562016013,1.2330851130127396
Fc1ccc(F)cc1.Fc1cccnc1,-2.500056000811317,1.3802138693811916
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.527654475932006,1.58031113899992
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-2.3149157388905293,1.2472855822529991
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.181282462334337,1.5586754756760821
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.9415802569911875,0.8298177610969011
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.954361140070203,0.541658000916428
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.7865038480139503,0.7093688229968116
Fc1ccc(F)cc1.CCc1ccccc1,-4.839476153176269,1.5411493108899106
Fc1ccc(F)cc1.CCc1ccccc1,-1.7512874914976724,0.947763288437738
Fc1ccc(F)cc1.CCc1ccccc1,-3.3966347433354045,1.2270108854361046
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-3.4666987891058936,0.9553955052550446
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.512661587536578,1.0285154006052417
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.915144355169959,1.0364418796918191
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-1.9755633806062045,1.137750099644823
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.3447196237226,0.5172016160344295
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.0361115354594017,0.7830260607057371
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-4.127224453028337,1.3072207965789195
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-2.172114890520115,-1.786914663807419
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-3.4066912233321736,-0.4023944217605988
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-3.644582364191022,1.0009297880099912
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-2.4170983366939964,0.7503552890064371
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-3.109240492483371,0.9140670403605269
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.4888066219212632,1.0561292235823776
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.4399365053713393,1.0386441137070628
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.517466817416368,0.9727959490515807
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.718232990876545,0.8833557157467646
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.90724625723778,0.06346128011140773
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.760424863595602,0.5054944127317123
Fc1ccc(F)cc1.Cc1ccccc1F,-3.448482811881106,1.2067395763220439
Fc1ccc(F)cc1.Cc1ccccc1F,-2.5786630485988993,1.2535294827128223
Fc1ccc(F)cc1.Cc1ccccc1F,-2.9481992305604154,1.1231125600818397
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.8009226235299436,1.3813146759655577
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.608422739125812,1.3712529958967707
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.6689858441093053,1.35368450271336
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-4.2052341891588805,0.5800337574636946
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-2.194614422281587,-0.6092498368453778
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-3.287853731038602,-0.01073945834715742
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.7032699178701174,0.39343170247215786
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.6979407510503766,0.11102069821281133
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.795431863942224,0.27553324207074126
Fc1ccc(F)cc1.COc1ccncc1,-3.750433085903448,1.0482036671371235
Fc1ccc(F)cc1.COc1ccncc1,-2.4375854206141185,1.1711539581544665
Fc1ccc(F)cc1.COc1ccncc1,-2.920062265866445,1.1341280291450133
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-4.521401526643944,1.1857940964544265
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-1.942389295324877,0.8229190173068738
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-3.4112856521226234,1.0703635849350122
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.395614798968012,0.49588762424776117
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-2.488904720338745,0.2733711221055233
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.074291522027841,0.47545104266340127
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.793667608760396,1.2923543576303749
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-2.2319320535361364,1.1789962197440225
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.1610485171483393,1.2943321398306702
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-2.074769275254515,1.4296732598921833
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.7621314316246015,1.4038956748311346
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.914321938314457,1.4296306282063862
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-2.035130578509244,1.3485505586572255
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.7882938524280865,1.1981003768074616
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.9224971877630324,1.2938559271815686
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.3203678427736096,0.6301593937504575
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.669677290258581,0.3515009312575083
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.425053965717292,0.4530650591052805
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.9607721851463653,0.69133033036534
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-2.308700363393145,0.5755610626469103
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.2083847264687773,0.6643382691270054
Fc1ccc(F)cc1.Cc1cccc(N)n1,-4.186102833168243,0.4384380309359829
Fc1ccc(F)cc1.Cc1cccc(N)n1,-2.2499515146646467,-0.07798137590080967
Fc1ccc(F)cc1.Cc1cccc(N)n1,-3.289985679963651,0.23986449052428238
Fc1ccc(F)cc1.Cc1ccccc1N,-4.657607045151399,0.3120401668455335
Fc1ccc(F)cc1.Cc1ccccc1N,-1.8985544719523642,-0.6213806720525551
Fc1ccc(F)cc1.Cc1ccccc1N,-3.548226611901292,-0.04678064052313502
Fc1ccc(F)cc1.c1ccccc1,-3.5910994621686614,1.0922389255608647
Fc1ccc(F)cc1.c1ccccc1,-2.498566573212713,0.8990414626030143
Fc1ccc(F)cc1.c1ccccc1,-3.156616905692043,1.0403096231039612
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-3.1237903823491093,0.9111864697758105
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.381274943911886,0.8146227539314184
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.848198984970171,0.7746327079237099
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.02323252992291,0.37503920725586815
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.6696879277592753,-0.4557576210411912
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.3501087991990786,0.028075451498221167
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.7222229853911153,1.0997191701396691
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.9366754535085207,1.2144534948012853
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.7922621319002074,1.1407155453360873
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.299580423136354,1.6569983403765574
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.1158384850750283,1.3049984520960554
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.2228886614511327,1.5406388669809388
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-3.186176196698269,0.9615566052210118
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.518594459759613,-0.6823205632969702
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.888789628615793,0.23728236808866862
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.392701457252678,1.3945057668333616
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3386824120259417,1.3665459346399556
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3050770399362728,1.419636780907293
Fc1ccc(F)cc1.COCn1cncn1,-2.761589324968983,1.1842320589909112
Fc1ccc(F)cc1.COCn1cncn1,-2.7016978252300143,1.3810678179090081
Fc1ccc(F)cc1.COCn1cncn1,-2.782114705775059,1.2039594132645732
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.8637646915609563,1.3019300218390388
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.2204440094865987,0.8189723324007774
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.432502430951308,1.0970934579451002
Fc1ccc(F)cc1.CCc1ccccc1,-3.5864460461604395,1.0982207788368485
Fc1ccc(F)cc1.CCc1ccccc1,-2.534926927651867,0.8559841391421062
Fc1ccc(F)cc1.CCc1ccccc1,-3.1344897040466067,1.0258336321589443
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.535518961769607,0.8033773139510512
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.7713900788632424,0.5206525095383094
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.571390259853816,0.5383577637594259
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-4.409682153738656,0.25021446651551565
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-2.0663244036977404,0.274398169477906
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-3.3246866518455134,0.2823509014954925
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-1.987289894622494,1.2213252678572688
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.0399486989820117,1.1774385883970033
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.022636056078985,1.2077994186709444
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.7890060755688495,0.9485413572281589
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.9917319701424805,0.6312976735474698
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.8362462506074004,0.7810214650505034
Fc1ccc(F)cc1.CCc1ccccn1,-3.376191952001646,1.1597611678795943
Fc1ccc(F)cc1.CCc1ccccn1,-2.5925973196027163,1.0629105411167254
Fc1ccc(F)cc1.CCc1ccccn1,-3.007902742166517,1.1210082286004257
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-4.456877235661408,0.3739596015105334
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-2.088619018992391,-0.2912980750759611
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-3.3636947430063455,0.11399582169042939
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.9291853446080576,1.4389247220512016
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.6603564054969766,1.334903396434879
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.8074343722854236,1.36418514340406
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.2447987954417563,1.4715041044628745
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.336021515736129,1.3633856680563088
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.2617010574838186,1.4393942107919593
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.625852391328824,1.181846788339174
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.4066941030527196,1.1996868526037299
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.5490072813503346,1.113658795498005
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.0327950794240692,1.2740748888120907
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.7539667301383277,0.5129764812183912
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.725311421765008,0.8847030553439428
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-4.368624340335795,0.7777805918799439
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-2.0231533971220914,0.7503469053495968
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-3.353615236409203,0.7826127843025052
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.9566518423170942,1.700066294726403
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.6411288695229787,1.310487444029373
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.8409518245812906,1.4595266046446083
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-4.897107050467994,0.17969217040704194
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-1.9547777236872745,-0.12969888274142055
