master_chemprop_input,EA vs SHE (eV) poly_type_x5,IP vs SHE (eV) poly_type_x5
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-3.0148885478518483,1.9663682119159152
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.769792123097008,1.5302893667386628
Fc1ccc(F)cc1.c1ccc2[nH]ncc2c1,-2.939159854220861,1.7694321663928056
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.194795699669294,2.3714368311985927
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.346271084017626,2.3150138417258552
Fc1ccc(F)cc1.O=C(c1ccccc1)c1ccccc1,-2.268406787381549,2.34313784244814
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.492253706689887,2.5519448732535976
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.7217074841719169,2.744612229008334
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.4092508993346424,1.9075847183943373
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.86381338244418,2.0208428499050344
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-2.7588387231814844,1.9247937181682195
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.2163495472795205,2.5913541367653896
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.825062977874927,2.7296004787056343
Fc1ccc(F)cc1.c1ccncc1,-2.676594986310443,2.297728671451264
Fc1ccc(F)cc1.c1ccncc1,-2.8916125634637098,2.0697803140543543
Fc1ccc(F)cc1.S=C=Nc1ccccc1,-2.647561468393105,2.071703886201268
Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.285034370851693,1.9856349559794515
Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1[N+](=O)[O-],-1.8016047440172456,3.273215887129084
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-2.039007109127472,0.3811645391658568
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.974562349612875,2.669814965129774
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.6002397196140217,2.6046712223995403
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.8401936535864305,2.6540807596604807
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.3845149333345703,1.201148074484557
Fc1ccc(F)cc1.Cc1ccnnc1,-2.915188005167012,2.3570997081047014
Fc1ccc(F)cc1.Cc1ccnnc1,-1.9269729065683392,2.1611391245643303
Fc1ccc(F)cc1.Cc1ccnnc1,-2.409168753190661,2.281428289530089
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.987374641106216,2.531995409870009
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-3.028360967287396,1.7056128668507011
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.673643741868899,1.7801291712837488
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.922687127216655,1.6396998174762247
Fc1ccc(F)cc1.Clc1ccccn1,-2.500853029871371,2.4111605068482227
Fc1ccc(F)cc1.Clc1ccccn1,-2.3595015375989563,2.349662062063947
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-5.156042636920324,1.4645467248869697
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-1.609189541398201,1.0214360358482624
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-3.540883679408481,1.372719572490311
Fc1ccc(F)cc1.Cc1cncn1C,-4.372698744392791,2.4536573275604123
Fc1ccc(F)cc1.Cc1cncn1C,-2.166846003381321,-0.1992145379848626
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.97390306978416,2.468645435895684
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.76119910103043,2.4697380066102643
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.476979619705247,0.8646996349587829
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-1.9323779096259333,2.8039326472839234
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.470871273810034,2.404602371085848
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.2617014462900302,2.606506152132199
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.377696320486134,2.510655861980954
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.001691566673052,2.3666650049404105
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.847716928717817,1.647171993028738
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.159557968112252,1.6590332744992269
Fc1ccc(F)cc1.COc1cccc(N)c1,-4.841932509784292,1.5022814302150391
Fc1ccc(F)cc1.Nc1ccccc1,-4.671513981413092,1.536410580254003
Fc1ccc(F)cc1.Nc1ccccc1,-1.9346492696994184,0.4720001246262959
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1340981265554344,2.98198369097938
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1683982933497687,2.6824518867756924
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.971508522000774,1.705215649409768
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.0745377194640118,2.3976449434453606
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.593720824524095,2.074139118345921
Fc1ccc(F)cc1.Fc1cccnc1,-2.483940335717778,2.6578503139061374
Fc1ccc(F)cc1.Fc1cccnc1,-2.6004322562016013,2.408268970479991
Fc1ccc(F)cc1.Fc1cccnc1,-2.500056000811317,2.553798501235744
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-2.3149157388905293,2.4223150867937253
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.181282462334337,2.730320307462211
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.9415802569911875,2.009384959345847
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.954361140070203,1.724357370471683
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.7865038480139503,1.8902452488338028
Fc1ccc(F)cc1.CCc1ccccc1,-4.839476153176269,2.712984644467196
Fc1ccc(F)cc1.CCc1ccccc1,-1.7512874914976724,2.126048470085156
Fc1ccc(F)cc1.CCc1ccccc1,-3.3966347433354045,2.4022607671161467
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-3.4666987891058936,2.133597728024014
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.512661587536578,2.205922841903013
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.915144355169959,2.2137631636082125
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-1.9755633806062043,2.31397020725738
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.3447196237226,1.7001668158601422
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.0361115354594017,1.963101864393718
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-4.127224453028337,2.4815988313987125
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-2.172114890520115,-0.5789047218095117
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-3.4066912233321736,0.7905663871715823
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-2.4170983366939964,1.9307862097781068
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.4888066219212632,2.2332365146303954
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.4399365053713398,2.2159414602972025
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.517466817416368,2.15080903656189
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.718232990876545,2.0623409797060392
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.760424863595602,1.6885868647672369
Fc1ccc(F)cc1.Cc1ccccc1F,-3.448482811881106,2.382209798318545
Fc1ccc(F)cc1.Cc1ccccc1F,-2.5786630485988997,2.428491118770292
Fc1ccc(F)cc1.Cc1ccccc1F,-2.9481992305604154,2.299491771385297
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.800922623529944,2.5548873425311487
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.608422739125812,2.544935028550068
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.6689858441093053,2.5275574972490817
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.7032699178701174,1.577742227445286
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.697940751050377,1.2984009080148466
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.795431863942224,1.461125272048233
Fc1ccc(F)cc1.COc1ccncc1,-3.750433085903448,2.225397105537808
Fc1ccc(F)cc1.COc1ccncc1,-2.920062265866445,2.3103875070890894
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-4.521401526643944,2.361491986710358
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-1.942389295324877,2.002561201901365
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-3.411285652122624,2.2473161546639786
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.395614798968012,1.6790844978972426
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-2.488904720338745,1.458986653386984
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.793667608760396,2.466893984177871
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.16104851714834,2.4688502687455567
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-2.074769275254515,2.60272028967596
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.914321938314457,2.602678121378055
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-2.035130578509244,2.5224793569326907
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.7882938524280865,2.373664503146512
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.9224971877630324,2.4683792323208995
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.669677290258581,1.53626722548297
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.425053965717292,1.6367273954193529
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.960772185146365,1.8724028267744115
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-2.308700363393145,1.757891920661619
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.2083847264687773,1.845704157506059
Fc1ccc(F)cc1.Cc1cccc(N)n1,-4.186102833168243,1.6222593566866792
Fc1ccc(F)cc1.Cc1cccc(N)n1,-2.2499515146646467,1.1114532042720258
Fc1ccc(F)cc1.Cc1ccccc1N,-4.657607045151399,1.4972353824232991
Fc1ccc(F)cc1.Cc1ccccc1N,-1.898554471952364,0.573960422208887
Fc1ccc(F)cc1.Cc1ccccc1N,-3.548226611901292,1.1423148012216815
Fc1ccc(F)cc1.c1ccccc1,-3.5910994621686614,2.268953719848249
Fc1ccc(F)cc1.c1ccccc1,-2.498566573212713,2.077856229313852
Fc1ccc(F)cc1.c1ccccc1,-3.156616905692043,2.217588866331094
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-3.1237903823491093,2.089869225539117
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.381274943911886,1.994355115301728
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.848198984970171,1.9547997437071485
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.6696879277592758,0.7377832226657792
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.3501087991990786,1.2163572400688931
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.7222229853911153,2.2763526574207584
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.9366754535085209,2.389839869857792
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.7922621319002074,2.316903419843305
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.299580423136354,2.8275744453724685
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.1158384850750283,2.479400642834139
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.2228886614511327,2.7124797488615795
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-3.186176196698269,2.139691859512088
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.518594459759613,0.5136829210866929
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.888789628615793,1.423290168435531
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.392701457252678,2.5679350519764763
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3386824120259417,2.540279131002564
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3050770399362728,2.592792902853952
Fc1ccc(F)cc1.COCn1cncn1,-2.761589324968983,2.3599469279149226
Fc1ccc(F)cc1.COCn1cncn1,-2.7016978252300143,2.554643167714344
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.8637646915609563,2.476365565079918
Fc1ccc(F)cc1.CCc1ccccc1,-3.5864460461604395,2.274870552979927
Fc1ccc(F)cc1.CCc1ccccc1,-2.534926927651867,2.0352669202383886
Fc1ccc(F)cc1.CCc1ccccc1,-3.1344897040466067,2.203270223113739
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.535518961769607,1.9832319083646264
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.7713900788632424,1.7035801996520237
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-4.409682153738656,1.4360817005751283
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-2.0663244036977404,1.4600025372009722
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-1.987289894622494,2.3966369497283866
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.039948698982012,2.353227299392687
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.022636056078985,2.383258120641912
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.7890060755688495,2.126818081606113
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.9917319701424805,1.8130226988349976
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.8362462506074004,1.9611190578216933
Fc1ccc(F)cc1.CCc1ccccn1,-3.376191952001646,2.335742024750466
Fc1ccc(F)cc1.CCc1ccccn1,-2.5925973196027163,2.239944122191543
Fc1ccc(F)cc1.CCc1ccccn1,-3.007902742166517,2.297410313072158
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-4.456877235661408,1.558481779754985
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-2.088619018992391,0.9004551648705168
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.6603564054969766,2.508980533430152
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.2617010574838186,2.612335578065958
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.625852391328824,2.357587584118096
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.40669410305272,2.375233734640644
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.032795079424069,2.448813205238048
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.725311421765008,2.063673674307596
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-4.368624340335795,1.957913411533424
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.9566518423170944,2.870174269783727
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.6411288695229789,2.4848299718116613
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.8409518245812904,2.632249141550644
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-4.897107050467994,1.3663259511634869
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-3.3677269355095154,1.273428178942873
Fc1ccc(F)cc1.O=C(O)c1ccc(C(=O)O)cc1,-2.243474926042626,3.0187061745162453
Fc1ccc(F)cc1.O=C(O)c1ccc(C(=O)O)cc1,-1.7837950784298688,2.483831105272751
Fc1ccc(F)cc1.O=C(O)c1ccc(C(=O)O)cc1,-2.0493411036643066,2.8281399490092025
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.834966749095731,2.5360037212354576
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.5703392280416404,2.435817046986592
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.713379077307625,2.487820324462884
Fc1ccc(F)cc1.COC(=O)Cc1ccccc1,-3.3580854780001035,2.361061171679372
Fc1ccc(F)cc1.COC(=O)Cc1ccccc1,-2.6637070720729272,2.3063847477831247
Fc1ccc(F)cc1.COC(=O)Cc1ccccc1,-2.8905436287868813,2.3459222805997677
Fc1ccc(F)cc1.Cc1ccc2cc[nH]c2n1,-3.91864164338494,1.8362631599702572
Fc1ccc(F)cc1.Cc1ccc2cc[nH]c2n1,-2.3706675429829014,1.210891542473981
Fc1ccc(F)cc1.Cc1ccc2cc[nH]c2n1,-3.3044070767683484,1.3166796612612377
Fc1ccc(F)cc1.Cc1ccc(N)cn1,-3.669891113113459,2.0677472857415715
Fc1ccc(F)cc1.Cc1ccc(N)cn1,-3.154369175491047,1.423280537821914
Fc1ccc(F)cc1.c1ccc2ccccc2c1,-2.889210616436417,2.0157542591840363
Fc1ccc(F)cc1.c1ccc2ccccc2c1,-2.718617547095709,1.2854958383960802
Fc1ccc(F)cc1.c1ccc2ccccc2c1,-2.823934320104244,1.7401658075109472
Fc1ccc(F)cc1.COc1cncc([N+](=O)[O-])c1,-1.6162088524462952,2.4375317029814565
Fc1ccc(F)cc1.COc1cncc([N+](=O)[O-])c1,-1.6588833986009417,2.3761679191905656
Fc1ccc(F)cc1.COc1cncc([N+](=O)[O-])c1,-1.5591195091702983,2.3205034280033416
Fc1ccc(F)cc1.Cc1cscn1,-2.121358842835202,2.099999478985669
Fc1ccc(F)cc1.Cc1cscn1,-2.188726401572561,1.031543869471204
Fc1ccc(F)cc1.c1cc[nH]c1,-2.9800964691738714,1.8658701935256377
Fc1ccc(F)cc1.Fc1ccc(Cl)cc1,-2.91822382143406,2.686580199416774
Fc1ccc(F)cc1.c1ccnnc1,-2.3216852386360096,2.3702858517082808
Fc1ccc(F)cc1.O=S1(=O)c2ccccc2-c2ccccc21,-2.4750553403658486,2.281117863311215
Fc1ccc(F)cc1.O=S1(=O)c2ccccc2-c2ccccc21,-2.629658213586257,2.257721251294456
Fc1ccc(F)cc1.O=S1(=O)c2ccccc2-c2ccccc21,-2.5468983394687577,2.290923805207328
Fc1ccc(F)cc1.Nc1cccnc1,-2.5959838126440324,0.265599520579785
Fc1ccc(F)cc1.Nc1cccnc1,-3.0705588460337183,1.424730890779648
Fc1ccc(F)cc1.COc1ccc(Cl)c(N)c1,-4.043721925359876,1.561451729172366
Fc1ccc(F)cc1.COc1ccc(Cl)c(N)c1,-2.211593960963346,1.4170554277784595
Fc1ccc(F)cc1.Nc1cnccn1,-2.694906577085605,2.285724436216704
Fc1ccc(F)cc1.Nc1cnccn1,-2.288485479176075,0.4245941853046723
Fc1ccc(F)cc1.Nc1cnccn1,-2.472152602590896,1.451996576819288
Fc1ccc(F)cc1.c1ccc2[nH]ccc2c1,-2.5823994462003306,0.4417386936293662
Fc1ccc(F)cc1.c1ccc2[nH]ccc2c1,-3.269218233061693,1.2641389326617989
Fc1ccc(F)cc1.O=[N+]([O-])c1c[nH]cn1,-2.231113502715945,2.1921245559188223
Fc1ccc(F)cc1.O=[N+]([O-])c1c[nH]cn1,-1.98893719240406,2.280571370395999
Fc1ccc(F)cc1.Ic1ccc(I)cc1,-4.786981796936236,2.269759296355551
Fc1ccc(F)cc1.Ic1ccc(I)cc1,-1.8318466844130925,1.3356493512102006
Fc1ccc(F)cc1.Ic1ccc(I)cc1,-3.596718139917865,1.915857960838445
Fc1ccc(F)cc1.c1cnccn1,-2.253560090566589,2.423351929803092
Fc1ccc(F)cc1.c1cnccn1,-2.589202491787917,1.7640239794822627
Fc1ccc(F)cc1.O=C1OC(=O)c2ccccc21,-0.6011625503449374,2.2905595863312693
Fc1ccc(F)cc1.CC(=O)OCc1ccccc1,-3.2640418557738977,2.695576188543799
Fc1ccc(F)cc1.Nc1ccc(Cl)c(F)c1,-3.812912487059071,1.551468188425133
Fc1ccc(F)cc1.Nc1ccc(Cl)c(F)c1,-2.3678728234752158,1.663659538211714
Fc1ccc(F)cc1.Nc1ccc(Cl)c(F)c1,-3.189620224819439,1.6238602429512488
Fc1ccc(F)cc1.O=Cc1ccncc1,-1.7873333760259178,2.5160420112332647
Fc1ccc(F)cc1.O=Cc1ccncc1,-2.222868401666392,2.321294795545984
Fc1ccc(F)cc1.Fc1cc(F)c(F)c(F)c1,-2.68092029932028,3.080302064173065
Fc1ccc(F)cc1.Fc1cc(F)c(F)c(F)c1,-2.511279974706857,2.4257496525188884
Fc1ccc(F)cc1.Fc1cc(F)c(F)c(F)c1,-2.6745031175073146,2.8240360424394075
Fc1ccc(F)cc1.CC(C)Oc1ccccc1,-3.6600740142555903,1.9887734445306973
Fc1ccc(F)cc1.CC(C)Oc1ccccc1,-2.394556511726303,1.7918809019869613
Fc1ccc(F)cc1.CC(C)Oc1ccccc1,-3.1692423757440307,1.9073464276934875
Fc1ccc(F)cc1.c1ccc2ncccc2c1,-2.4829865234071784,2.1678324400959794
Fc1ccc(F)cc1.c1ccc2ncccc2c1,-2.5306725747264185,2.184543341238309
Fc1ccc(F)cc1.c1ccc2scnc2c1,-2.1442624353362194,2.033207961348402
Fc1ccc(F)cc1.c1ccc2scnc2c1,-2.751733082938359,1.8794549949228807
Fc1ccc(F)cc1.c1ccc2scnc2c1,-2.067538722715083,1.9964101221036183
Fc1ccc(F)cc1.Cc1ccccc1F,-3.355165631033869,2.434103744552195
Fc1ccc(F)cc1.Cc1ccccc1F,-2.625704755547393,2.3931072162776577
Fc1ccc(F)cc1.Cc1ccccc1F,-3.034140794747648,2.3869778987462
Fc1ccc(F)cc1.Cn1ccnc1,-3.322305807087403,2.23352687324949
Fc1ccc(F)cc1.Cn1ccnc1,-2.652791297191096,0.5507126891211014
Fc1ccc(F)cc1.Cn1ccnc1,-3.130629685376004,1.4955298169109512
Fc1ccc(F)cc1.O=c1cc[nH]cc1,-3.337643823653302,2.1655847822298187
Fc1ccc(F)cc1.O=C(O)c1ccsc1,-2.103483081664851,2.06115693101855
