master_chemprop_input,EA vs SHE (eV) poly_type_x5,IP vs SHE (eV) poly_type_x5
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-4.53661150000322,1.3748297702551286
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-2.039007109127472,0.3811645391658568
Fc1ccc(F)cc1.Nc1ccc2[nH]cnc2c1,-3.4672066372943124,1.0651789599111217
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.974562349612875,2.669814965129774
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.6002397196140217,2.6046712223995403
Fc1ccc(F)cc1.O=[N+]([O-])c1ccccc1,-1.8401936535864305,2.6540807596604807
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-3.305104356107139,1.6735031802157396
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.3845149333345703,1.201148074484557
Fc1ccc(F)cc1.Nc1ccccc1OC(F)(F)F,-2.870113221293354,1.497086125279602
Fc1ccc(F)cc1.Cc1ccnnc1,-2.915188005167012,2.3570997081047014
Fc1ccc(F)cc1.Cc1ccnnc1,-1.9269729065683392,2.1611391245643303
Fc1ccc(F)cc1.Cc1ccnnc1,-2.409168753190661,2.2814282895300892
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.9873746411062159,2.531995409870009
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.4589275937229256,2.378365579814174
Fc1ccc(F)cc1.O=C(O)c1cnccn1,-1.9009676838437755,2.4693047449020717
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-3.028360967287396,1.7056128668507011
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.673643741868899,1.7801291712837488
Fc1ccc(F)cc1.N#Cc1c(N)cccc1Cl,-2.922687127216655,1.6396998174762247
Fc1ccc(F)cc1.Clc1ccccn1,-2.494147528602933,2.3894858686013047
Fc1ccc(F)cc1.Clc1ccccn1,-2.500853029871371,2.4111605068482227
Fc1ccc(F)cc1.Clc1ccccn1,-2.3595015375989563,2.349662062063947
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-5.156042636920324,1.4645467248869695
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-1.609189541398201,1.0214360358482624
Fc1ccc(F)cc1.Cc1cc(C)cc(N)c1,-3.5408836794084815,1.372719572490311
Fc1ccc(F)cc1.Cc1cncn1C,-4.372698744392791,2.4536573275604123
Fc1ccc(F)cc1.Cc1cncn1C,-2.1668460033813215,-0.19921453798486266
Fc1ccc(F)cc1.Cc1cncn1C,-3.180793887977355,1.2750009595036638
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.9739030697841597,2.468645435895684
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.7611991010304306,2.4697380066102643
Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.906194139953379,2.478080586516908
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-3.0633243351174553,2.2627500563717513
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.476979619705247,0.8646996349587829
Fc1ccc(F)cc1.COC(=O)c1ccc(N)cn1,-2.822423282929761,1.7615918069828969
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-1.9323779096259335,2.8039326472839234
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.470871273810034,2.404602371085848
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.2617014462900302,2.606506152132199
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.377696320486134,2.510655861980954
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-2.574277284256303,2.270126943449972
Fc1ccc(F)cc1.[C-]#[N+]c1ccc(C)cc1,-3.001691566673052,2.3666650049404105
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.847716928717817,1.647171993028738
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-2.291644263381758,1.5858155047468208
Fc1ccc(F)cc1.CCOC(=O)c1ccc(N)cc1,-3.159557968112252,1.6590332744992269
Fc1ccc(F)cc1.COc1cccc(N)c1,-4.841932509784292,1.5022814302150393
Fc1ccc(F)cc1.COc1cccc(N)c1,-1.7987459774338592,0.538527032072914
Fc1ccc(F)cc1.COc1cccc(N)c1,-3.394170622399237,1.0500274237117317
Fc1ccc(F)cc1.Nc1ccccc1,-4.671513981413092,1.5364105802540027
Fc1ccc(F)cc1.Nc1ccccc1,-1.9346492696994184,0.4720001246262959
Fc1ccc(F)cc1.Nc1ccccc1,-3.4587397658149586,1.1615109811102717
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1340981265554344,2.98198369097938
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-1.9761969389659457,2.3842819320015467
Fc1ccc(F)cc1.O=C(O)c1cccnc1,-2.1683982933497687,2.6824518867756924
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.971508522000774,1.705215649409768
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.0745377194640113,2.3976449434453606
Fc1ccc(F)cc1.CCOc1ccc(C=CC(=O)O)cc1,-2.593720824524095,2.0741391183459212
Fc1ccc(F)cc1.Fc1cccnc1,-2.483940335717778,2.6578503139061374
Fc1ccc(F)cc1.Fc1cccnc1,-2.6004322562016013,2.408268970479991
Fc1ccc(F)cc1.Fc1cccnc1,-2.500056000811317,2.5537985012357436
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.527654475932006,2.7517208005325293
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-2.3149157388905293,2.4223150867937253
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,-3.181282462334337,2.730320307462211
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.9415802569911875,2.009384959345847
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.954361140070203,1.724357370471683
Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,-2.7865038480139503,1.8902452488338028
Fc1ccc(F)cc1.CCc1ccccc1,-4.839476153176269,2.7129846444671957
Fc1ccc(F)cc1.CCc1ccccc1,-1.7512874914976724,2.1260484700851556
Fc1ccc(F)cc1.CCc1ccccc1,-3.3966347433354045,2.4022607671161467
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-3.4666987891058936,2.133597728024014
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.512661587536578,2.2059228419030132
Fc1ccc(F)cc1.CCOc1ccc(F)cc1,-2.915144355169959,2.2137631636082125
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-1.9755633806062045,2.3139702072573796
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.3447196237226,1.7001668158601422
Fc1ccc(F)cc1.c1ccc2nccnc2c1,-2.0361115354594017,1.963101864393718
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-4.127224453028337,2.4815988313987125
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-2.172114890520115,-0.5789047218095117
Fc1ccc(F)cc1.CCOc1cncc(N)c1,-3.4066912233321736,0.7905663871715823
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-3.644582364191022,2.178637072922923
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-2.4170983366939964,1.9307862097781068
Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,-3.109240492483371,2.0927184855739998
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.4888066219212632,2.2332365146303954
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.4399365053713393,2.2159414602972025
Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,-2.517466817416368,2.15080903656189
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.718232990876545,2.0623409797060392
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.90724625723778,1.2513584401101978
Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,-2.760424863595602,1.6885868647672369
Fc1ccc(F)cc1.Cc1ccccc1F,-3.448482811881106,2.3822097983185455
Fc1ccc(F)cc1.Cc1ccccc1F,-2.5786630485988993,2.428491118770292
Fc1ccc(F)cc1.Cc1ccccc1F,-2.9481992305604154,2.299491771385297
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.8009226235299436,2.5548873425311487
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.608422739125812,2.544935028550068
Fc1ccc(F)cc1.Clc1ccccc1Cl,-2.6689858441093053,2.5275574972490817
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-4.2052341891588805,1.7623159992303945
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-2.194614422281587,0.5859594005116381
Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,-3.287853731038602,1.177964231417485
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.7032699178701174,1.5777422274452861
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.6979407510503766,1.2984009080148466
Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,-2.795431863942224,1.461125272048233
Fc1ccc(F)cc1.COc1ccncc1,-3.750433085903448,2.225397105537808
Fc1ccc(F)cc1.COc1ccncc1,-2.4375854206141185,2.347010980348441
Fc1ccc(F)cc1.COc1ccncc1,-2.920062265866445,2.3103875070890894
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-4.521401526643944,2.361491986710358
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-1.942389295324877,2.002561201901365
Fc1ccc(F)cc1.Cc1ccc(C)cc1,-3.4112856521226234,2.2473161546639786
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.395614798968012,1.6790844978972426
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-2.488904720338745,1.458986653386984
Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,-3.074291522027841,1.6588700530692342
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.793667608760396,2.466893984177871
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-2.2319320535361364,2.3547679999641975
Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,-3.1610485171483393,2.4688502687455567
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-2.074769275254515,2.60272028967596
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.7621314316246015,2.5772228957568837
Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,-1.914321938314457,2.602678121378055
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-2.035130578509244,2.5224793569326907
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.7882938524280865,2.373664503146512
Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.9224971877630324,2.4683792323208995
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.3203678427736096,1.811896791644474
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.669677290258581,1.5362672254829701
Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,-2.425053965717292,1.6367273954193529
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.9607721851463653,1.8724028267744115
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-2.308700363393145,1.757891920661619
Fc1ccc(F)cc1.COc1ccc(CN)cc1,-3.2083847264687773,1.845704157506059
Fc1ccc(F)cc1.Cc1cccc(N)n1,-4.186102833168243,1.6222593566866792
Fc1ccc(F)cc1.Cc1cccc(N)n1,-2.2499515146646467,1.1114532042720258
Fc1ccc(F)cc1.Cc1cccc(N)n1,-3.289985679963651,1.4258442243229317
Fc1ccc(F)cc1.Cc1ccccc1N,-4.657607045151399,1.4972353824232993
Fc1ccc(F)cc1.Cc1ccccc1N,-1.8985544719523642,0.573960422208887
Fc1ccc(F)cc1.Cc1ccccc1N,-3.548226611901292,1.1423148012216817
Fc1ccc(F)cc1.c1ccccc1,-3.5910994621686614,2.2689537198482492
Fc1ccc(F)cc1.c1ccccc1,-2.498566573212713,2.0778562293138516
Fc1ccc(F)cc1.c1ccccc1,-3.156616905692043,2.217588866331094
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-3.1237903823491093,2.089869225539117
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.381274943911886,1.9943551153017278
Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,-2.848198984970171,1.9547997437071483
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.02323252992291,1.5595496506552613
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.6696879277592753,0.7377832226657792
Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,-2.3501087991990786,1.2163572400688931
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.7222229853911153,2.2763526574207584
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.9366754535085207,2.389839869857792
Fc1ccc(F)cc1.O=Cc1cnccn1,-1.7922621319002074,2.316903419843305
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.299580423136354,2.8275744453724685
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.1158384850750283,2.479400642834139
Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,-2.2228886614511327,2.7124797488615795
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-3.186176196698269,2.139691859512088
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.518594459759613,0.5136829210866929
Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,-2.888789628615793,1.423290168435531
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.392701457252678,2.5679350519764763
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3386824120259417,2.540279131002564
Fc1ccc(F)cc1.COC(=O)c1cccnc1,-2.3050770399362728,2.592792902853952
Fc1ccc(F)cc1.COCn1cncn1,-2.761589324968983,2.3599469279149226
Fc1ccc(F)cc1.COCn1cncn1,-2.7016978252300143,2.5546431677143437
Fc1ccc(F)cc1.COCn1cncn1,-2.782114705775059,2.3794598544247396
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.8637646915609563,2.476365565079918
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.2204440094865987,1.9986574157442485
Fc1ccc(F)cc1.Oc1ccc(F)nc1,-2.432502430951308,2.2737554855761335
Fc1ccc(F)cc1.CCc1ccccc1,-3.5864460461604395,2.274870552979927
Fc1ccc(F)cc1.CCc1ccccc1,-2.534926927651867,2.0352669202383886
Fc1ccc(F)cc1.CCc1ccccc1,-3.1344897040466067,2.203270223113739
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.535518961769607,1.9832319083646262
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.7713900788632424,1.7035801996520235
Fc1ccc(F)cc1.COc1ccc2ncccc2c1,-2.571390259853816,1.721093005457694
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-4.409682153738656,1.4360817005751285
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-2.0663244036977404,1.4600025372009722
Fc1ccc(F)cc1.Cc1cc(N)ccc1F,-3.3246866518455134,1.4678688264792366
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-1.987289894622494,2.3966369497283866
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.0399486989820117,2.353227299392687
Fc1ccc(F)cc1.Clc1ncnc2ccccc12,-2.022636056078985,2.383258120641912
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.7890060755688495,2.1268180816061135
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.9917319701424805,1.8130226988349976
Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,-1.8362462506074004,1.9611190578216933
Fc1ccc(F)cc1.CCc1ccccn1,-3.376191952001646,2.335742024750466
Fc1ccc(F)cc1.CCc1ccccn1,-2.5925973196027163,2.239944122191543
Fc1ccc(F)cc1.CCc1ccccn1,-3.007902742166517,2.297410313072158
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-4.456877235661408,1.558481779754985
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-2.088619018992391,0.9004551648705168
Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,-3.3636947430063455,1.3013436931937934
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.9291853446080576,2.6118711924636884
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.6603564054969766,2.508980533430152
Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.8074343722854236,2.5379440005409726
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.2447987954417563,2.6440964511534966
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.336021515736129,2.5371532151426552
Fc1ccc(F)cc1.O=Cc1ccccc1F,-2.2617010574838186,2.612335578065958
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.625852391328824,2.3575875841180958
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.4066941030527196,2.3752337346406436
Fc1ccc(F)cc1.COc1ccc(C=O)cc1,-2.5490072813503346,2.2901407651121573
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.0327950794240692,2.448813205238048
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.7539667301383277,1.6959876064225392
Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,-2.725311421765008,2.063673674307596
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-4.368624340335795,1.957913411533424
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-2.0231533971220914,1.9307779172479722
Fc1ccc(F)cc1.Cc1ccc(O)cc1,-3.353615236409203,1.962693080125304
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.9566518423170942,2.870174269783727
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.6411288695229787,2.4848299718116613
Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,-1.8409518245812906,2.632249141550644
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-4.897107050467994,1.3663259511634867
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-1.9547777236872745,1.060297844244899
Fc1ccc(F)cc1.Cc1ccc(N)cc1,-3.3677269355095154,1.273428178942873
